963,682,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
964,682,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
965,686,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
966,686,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
967,686,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
968,686,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
969,891,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
970,891,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
971,891,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
972,891,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
973,891,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
974,688,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
975,688,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
976,688,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
977,690,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
978,690,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
979,690,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
980,694,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
981,694,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
982,694,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
983,694,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
984,694,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
985,534,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
986,534,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
987,703,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
988,703,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
989,703,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
990,703,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
991,703,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
992,705,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
993,705,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
994,705,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
995,705,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
996,90,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
997,90,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
998,90,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
999,90,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1000,706,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1001,706,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1002,706,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1003,706,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1004,710,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1005,710,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1006,710,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1007,710,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1008,710,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1009,710,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1010,710,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1011,728,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1012,728,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1013,728,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1014,728,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1015,900,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1016,900,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1017,900,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1018,900,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1019,900,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1020,724,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1021,724,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1022,724,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1023,724,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1024,724,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1025,724,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1026,724,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1027,144,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1028,144,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1029,144,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1030,144,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1031,144,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1032,659,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1033,659,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1034,659,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1035,662,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1036,662,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1037,662,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1038,662,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1039,662,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1040,670,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1041,670,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1042,670,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1043,670,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1044,729,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1045,729,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1046,729,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1047,729,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1048,729,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1049,729,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1050,740,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1051,740,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1052,752,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1053,752,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1054,752,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1055,752,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1056,752,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1057,756,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1058,756,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1059,756,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1060,756,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1061,756,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1062,760,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1063,760,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1064,760,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1065,760,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1066,760,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1067,760,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1068,158,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1069,158,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1070,158,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1071,158,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1072,158,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1073,762,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1074,762,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1075,762,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1076,762,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1077,762,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1078,762,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1079,834,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1080,834,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1081,834,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1082,834,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1083,834,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1084,834,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1085,764,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1086,764,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1087,764,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1088,764,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1089,764,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1090,764,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1091,764,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1092,626,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1093,626,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1094,626,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1095,626,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1096,768,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1097,768,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1098,768,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1099,772,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1100,772,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1101,776,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1102,776,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1103,776,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1104,780,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1105,780,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1106,780,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1107,780,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1108,780,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1109,788,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1110,788,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1111,788,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1112,788,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1113,792,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1114,792,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1115,792,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1116,792,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1117,792,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1118,792,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1119,795,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1120,795,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1121,796,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1122,796,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1123,798,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1124,798,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1125,798,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1126,800,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1127,800,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1128,800,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1129,800,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1130,800,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1131,804,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1132,804,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1133,804,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1134,804,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1135,804,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1136,804,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1137,784,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1138,784,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1139,826,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1140,826,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1141,826,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1142,826,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1143,826,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1144,840,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1145,840,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1146,840,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1147,840,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1148,840,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1149,840,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1150,840,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1151,850,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1152,850,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1153,858,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1154,858,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1155,858,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1156,858,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1157,858,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1158,860,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1159,860,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1160,860,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1161,860,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1162,548,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1163,548,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1164,548,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1165,548,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1166,862,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1167,862,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1168,862,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1169,862,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1170,862,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1171,704,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1172,704,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1173,704,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1174,704,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1175,704,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1176,704,"Climate related disasters frequency, Number of Disasters: Wildfire",Number of,
1177,876,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1178,876,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1179,275,"Climate related disasters frequency, Number of Disasters: Extreme temperature",Number of,
1180,275,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1181,275,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1182,275,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1183,887,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1184,887,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1185,887,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1186,887,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1187,894,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1188,894,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1189,894,"Climate related disasters frequency, Number of Disasters: Landslide",Number of,
1190,894,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1191,716,"Climate related disasters frequency, Number of Disasters: Drought",Number of,
1192,716,"Climate related disasters frequency, Number of Disasters: Flood",Number of,
1193,716,"Climate related disasters frequency, Number of Disasters: Storm",Number of,
1194,716,"Climate related disasters frequency, Number of Disasters: TOTAL",Number of,
1195,901,Carbon stocks in forests,Million tonnes,
1196,901,Forest area,1000 HA,
1197,901,Index of carbon stocks in forests,Index,
1198,901,Index of forest extent,Index,
1199,901,Land area,1000 HA,
1200,901,Share of forest area,Percent,
1201,4,Forest area,1000 HA,
1202,4,Index of forest extent,Index,
1203,4,Land area,1000 HA,
1204,4,Share of forest area,Percent,
1205,902,Carbon stocks in forests,Million tonnes,
1206,902,Forest area,1000 HA,
1207,902,Index of carbon stocks in forests,Index,
1208,902,Index of forest extent,Index,
1209,902,Land area,1000 HA,
1210,902,Share of forest area,Percent,
1211,8,Forest area,1000 HA,
1212,8,Index of forest extent,Index,
1213,8,Land area,1000 HA,
1214,8,Share of forest area,Percent,
1215,12,Carbon stocks in forests,Million tonnes,
1216,12,Forest area,1000 HA,
1217,12,Index of carbon stocks in forests,Index,
1218,12,Index of forest extent,Index,
1219,12,Land area,1000 HA,
1220,12,Share of forest area,Percent,
1221,16,Carbon stocks in forests,Million tonnes,
1222,16,Forest area,1000 HA,
1223,16,Index of carbon stocks in forests,Index,
1224,16,Index of forest extent,Index,
1225,16,Land area,1000 HA,
1226,16,Share of forest area,Percent,
1227,903,Carbon stocks in forests,Million tonnes,
1228,903,Forest area,1000 HA,
1229,903,Index of carbon stocks in forests,Index,
1230,903,Index of forest extent,Index,
1231,903,Land area,1000 HA,
1232,903,Share of forest area,Percent,
1233,20,Carbon stocks in forests,Million tonnes,
1234,20,Forest area,1000 HA,
1235,20,Index of carbon stocks in forests,Index,
1236,20,Index of forest extent,Index,
1237,20,Land area,1000 HA,
1238,20,Share of forest area,Percent,
1239,24,Carbon stocks in forests,Million tonnes,
1240,24,Forest area,1000 HA,
1241,24,Index of carbon stocks in forests,Index,
1242,24,Index of forest extent,Index,
1243,24,Land area,1000 HA,
1244,24,Share of forest area,Percent,
1245,660,Carbon stocks in forests,Million tonnes,
1246,660,Forest area,1000 HA,
1247,660,Index of carbon stocks in forests,Index,
1248,660,Index of forest extent,Index,
1249,660,Land area,1000 HA,
1250,660,Share of forest area,Percent,
1251,28,Carbon stocks in forests,Million tonnes,
1252,28,Forest area,1000 HA,
1253,28,Index of carbon stocks in forests,Index,
1254,28,Index of forest extent,Index,
1255,28,Land area,1000 HA,
1256,28,Share of forest area,Percent,
1257,32,Carbon stocks in forests,Million tonnes,
1258,32,Forest area,1000 HA,
1259,32,Index of carbon stocks in forests,Index,
1260,32,Index of forest extent,Index,
1261,32,Land area,1000 HA,
1262,32,Share of forest area,Percent,
1263,51,Carbon stocks in forests,Million tonnes,
1264,51,Forest area,1000 HA,
1265,51,Index of carbon stocks in forests,Index,
1266,51,Index of forest extent,Index,
1267,51,Land area,1000 HA,
1268,51,Share of forest area,Percent,
1269,533,Forest area,1000 HA,
1270,533,Index of forest extent,Index,
1271,533,Land area,1000 HA,
1272,533,Share of forest area,Percent,
1273,904,Carbon stocks in forests,Million tonnes,
1274,904,Forest area,1000 HA,
1275,904,Index of carbon stocks in forests,Index,
1276,904,Index of forest extent,Index,
1277,904,Land area,1000 HA,
1278,904,Share of forest area,Percent,
1279,36,Carbon stocks in forests,Million tonnes,
1280,36,Forest area,1000 HA,
1281,36,Index of carbon stocks in forests,Index,
1282,36,Index of forest extent,Index,
1283,36,Land area,1000 HA,
1284,36,Share of forest area,Percent,
1285,40,Carbon stocks in forests,Million tonnes,
1286,40,Forest area,1000 HA,
1287,40,Index of carbon stocks in forests,Index,
1288,40,Index of forest extent,Index,
1289,40,Land area,1000 HA,
1290,40,Share of forest area,Percent,
1291,31,Forest area,1000 HA,
1292,31,Index of forest extent,Index,
1293,31,Land area,1000 HA,
1294,31,Share of forest area,Percent,
1295,44,Carbon stocks in forests,Million tonnes,
1296,44,Forest area,1000 HA,
1297,44,Index of carbon stocks in forests,Index,
1298,44,Index of forest extent,Index,
1299,44,Land area,1000 HA,
1300,44,Share of forest area,Percent,
1301,48,Forest area,1000 HA,
1302,48,Index of forest extent,Index,
1303,48,Land area,1000 HA,
1304,48,Share of forest area,Percent,
1305,50,Carbon stocks in forests,Million tonnes,
1306,50,Forest area,1000 HA,
1307,50,Index of carbon stocks in forests,Index,
1308,50,Index of forest extent,Index,
1309,50,Land area,1000 HA,
1310,50,Share of forest area,Percent,
1311,52,Forest area,1000 HA,
1312,52,Index of forest extent,Index,
1313,52,Land area,1000 HA,
1314,52,Share of forest area,Percent,
1315,112,Carbon stocks in forests,Million tonnes,
1316,112,Forest area,1000 HA,
1317,112,Index of carbon stocks in forests,Index,
1318,112,Index of forest extent,Index,
1319,112,Land area,1000 HA,
1320,112,Share of forest area,Percent,
1321,56,Carbon stocks in forests,Million tonnes,
1322,56,Forest area,1000 HA,
1323,56,Index of carbon stocks in forests,Index,
1324,56,Index of forest extent,Index,
1325,56,Land area,1000 HA,
1326,56,Share of forest area,Percent,
1327,84,Carbon stocks in forests,Million tonnes,
1328,84,Forest area,1000 HA,
1329,84,Index of carbon stocks in forests,Index,
1330,84,Index of forest extent,Index,
1331,84,Land area,1000 HA,
1332,84,Share of forest area,Percent,
1333,204,Carbon stocks in forests,Million tonnes,
1334,204,Forest area,1000 HA,
1335,204,Index of carbon stocks in forests,Index,
1336,204,Index of forest extent,Index,
1337,204,Land area,1000 HA,
1338,204,Share of forest area,Percent,
1339,60,Forest area,1000 HA,
1340,60,Index of forest extent,Index,
1341,60,Land area,1000 HA,
1342,60,Share of forest area,Percent,
1343,64,Carbon stocks in forests,Million tonnes,
1344,64,Forest area,1000 HA,
1345,64,Index of carbon stocks in forests,Index,
1346,64,Index of forest extent,Index,
1347,64,Land area,1000 HA,
1348,64,Share of forest area,Percent,
1349,68,Carbon stocks in forests,Million tonnes,
1350,68,Forest area,1000 HA,
1351,68,Index of carbon stocks in forests,Index,
1352,68,Index of forest extent,Index,
1353,68,Land area,1000 HA,
1354,68,Share of forest area,Percent,
1355,70,Carbon stocks in forests,Million tonnes,
1356,70,Forest area,1000 HA,
1357,70,Index of carbon stocks in forests,Index,
1358,70,Index of forest extent,Index,
1359,70,Land area,1000 HA,
1360,70,Share of forest area,Percent,
1361,72,Carbon stocks in forests,Million tonnes,
1362,72,Forest area,1000 HA,
1363,72,Index of carbon stocks in forests,Index,
1364,72,Index of forest extent,Index,
1365,72,Land area,1000 HA,
1366,72,Share of forest area,Percent,
1367,76,Carbon stocks in forests,Million tonnes,
1368,76,Forest area,1000 HA,
1369,76,Index of carbon stocks in forests,Index,
1370,76,Index of forest extent,Index,
1371,76,Land area,1000 HA,
1372,76,Share of forest area,Percent,
1373,92,Carbon stocks in forests,Million tonnes,
1374,92,Forest area,1000 HA,
1375,92,Index of carbon stocks in forests,Index,
1376,92,Index of forest extent,Index,
1377,92,Land area,1000 HA,
1378,92,Share of forest area,Percent,
1379,96,Carbon stocks in forests,Million tonnes,
1380,96,Forest area,1000 HA,
1381,96,Index of carbon stocks in forests,Index,
1382,96,Index of forest extent,Index,
1383,96,Land area,1000 HA,
1384,96,Share of forest area,Percent,
1385,100,Carbon stocks in forests,Million tonnes,
1386,100,Forest area,1000 HA,
1387,100,Index of carbon stocks in forests,Index,
1388,100,Index of forest extent,Index,
1389,100,Land area,1000 HA,
1390,100,Share of forest area,Percent,
1391,854,Carbon stocks in forests,Million tonnes,
1392,854,Forest area,1000 HA,
1393,854,Index of carbon stocks in forests,Index,
1394,854,Index of forest extent,Index,
1395,854,Land area,1000 HA,
1396,854,Share of forest area,Percent,
1397,108,Carbon stocks in forests,Million tonnes,
1398,108,Forest area,1000 HA,
1399,108,Index of carbon stocks in forests,Index,
1400,108,Index of forest extent,Index,
1401,108,Land area,1000 HA,
1402,108,Share of forest area,Percent,
1403,132,Carbon stocks in forests,Million tonnes,
1404,132,Forest area,1000 HA,
1405,132,Index of carbon stocks in forests,Index,
1406,132,Index of forest extent,Index,
1407,132,Land area,1000 HA,
1408,132,Share of forest area,Percent,
1409,116,Carbon stocks in forests,Million tonnes,
1410,116,Forest area,1000 HA,
1411,116,Index of carbon stocks in forests,Index,
1412,116,Index of forest extent,Index,
1413,116,Land area,1000 HA,
1414,116,Share of forest area,Percent,
1415,120,Carbon stocks in forests,Million tonnes,
1416,120,Forest area,1000 HA,
1417,120,Index of carbon stocks in forests,Index,
1418,120,Index of forest extent,Index,
1419,120,Land area,1000 HA,
1420,120,Share of forest area,Percent,
1421,124,Carbon stocks in forests,Million tonnes,
1422,124,Forest area,1000 HA,
1423,124,Index of carbon stocks in forests,Index,
1424,124,Index of forest extent,Index,
1425,124,Land area,1000 HA,
1426,124,Share of forest area,Percent,
1427,136,Forest area,1000 HA,
1428,136,Index of forest extent,Index,
1429,136,Land area,1000 HA,
1430,136,Share of forest area,Percent,
1431,140,Carbon stocks in forests,Million tonnes,
1432,140,Forest area,1000 HA,
1433,140,Index of carbon stocks in forests,Index,
1434,140,Index of forest extent,Index,
1435,140,Land area,1000 HA,
1436,140,Share of forest area,Percent,
1437,148,Carbon stocks in forests,Million tonnes,
1438,148,Forest area,1000 HA,
1439,148,Index of carbon stocks in forests,Index,
1440,148,Index of forest extent,Index,
1441,148,Land area,1000 HA,
1442,148,Share of forest area,Percent,
1443,905,Forest area,1000 HA,
1444,905,Index of forest extent,Index,
1445,905,Land area,1000 HA,
1446,905,Share of forest area,Percent,
1447,152,Carbon stocks in forests,Million tonnes,
1448,152,Forest area,1000 HA,
1449,152,Index of carbon stocks in forests,Index,
1450,152,Index of forest extent,Index,
1451,152,Land area,1000 HA,
1452,152,Share of forest area,Percent,
1453,156,Carbon stocks in forests,Million tonnes,
1454,156,Forest area,1000 HA,
1455,156,Index of carbon stocks in forests,Index,
1456,156,Index of forest extent,Index,
1457,156,Land area,1000 HA,
1458,156,Share of forest area,Percent,
1459,170,Carbon stocks in forests,Million tonnes,
1460,170,Forest area,1000 HA,
1461,170,Index of carbon stocks in forests,Index,
1462,170,Index of forest extent,Index,
1463,170,Land area,1000 HA,
1464,170,Share of forest area,Percent,
1465,174,Carbon stocks in forests,Million tonnes,
1466,174,Forest area,1000 HA,
1467,174,Index of carbon stocks in forests,Index,
1468,174,Index of forest extent,Index,
1469,174,Land area,1000 HA,
1470,174,Share of forest area,Percent,
1471,180,Carbon stocks in forests,Million tonnes,
1472,180,Forest area,1000 HA,
1473,180,Index of carbon stocks in forests,Index,
1474,180,Index of forest extent,Index,
1475,180,Land area,1000 HA,
1476,180,Share of forest area,Percent,
1477,178,Carbon stocks in forests,Million tonnes,
1478,178,Forest area,1000 HA,
1479,178,Index of carbon stocks in forests,Index,
1480,178,Index of forest extent,Index,
1481,178,Land area,1000 HA,
1482,178,Share of forest area,Percent,
1483,184,Forest area,1000 HA,
1484,184,Index of forest extent,Index,
1485,184,Land area,1000 HA,
1486,184,Share of forest area,Percent,
1487,188,Carbon stocks in forests,Million tonnes,
1488,188,Forest area,1000 HA,
1489,188,Index of carbon stocks in forests,Index,
1490,188,Index of forest extent,Index,
1491,188,Land area,1000 HA,
1492,188,Share of forest area,Percent,
1493,384,Carbon stocks in forests,Million tonnes,
1494,384,Forest area,1000 HA,
1495,384,Index of carbon stocks in forests,Index,
1496,384,Index of forest extent,Index,
1497,384,Land area,1000 HA,
1498,384,Share of forest area,Percent,
1499,191,Carbon stocks in forests,Million tonnes,
1500,191,Forest area,1000 HA,
1501,191,Index of carbon stocks in forests,Index,
1502,191,Index of forest extent,Index,
1503,191,Land area,1000 HA,
1504,191,Share of forest area,Percent,
1505,192,Carbon stocks in forests,Million tonnes,
1506,192,Forest area,1000 HA,
1507,192,Index of carbon stocks in forests,Index,
1508,192,Index of forest extent,Index,
1509,192,Land area,1000 HA,
1510,192,Share of forest area,Percent,
1511,196,Carbon stocks in forests,Million tonnes,
1512,196,Forest area,1000 HA,
