2462,2462,826,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.1588,151.2882,155.4176,159.547,163.6764,167.8058,171.9352,176.0646,180.194,183.8935,187.593,191.2925,194.992,198.6915,202.391,206.0905,209.79,213.4895,217.189,220.4452,223.7014,226.9576,230.2138,233.47,236.925,240.464,241.148,248.196,252.01,,
2463,2463,826,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813.2,2830.8,2848.4,2866,2883.6,2901.2,2918.8,2936.4,2954,2964.5,2975,2985.5,2996,3006.5,3017,3027.5,3038,3048.5,3059,3078.2,3097.4,3116.6,3135.8,3155,3159,3164,3173,3182,3190,,
2464,2464,826,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,102.806084311642,105.612168623283,108.418252934925,111.224337246566,114.030421558208,116.836505869849,119.642590181491,122.448674493133,124.962625408742,127.476576324352,129.990527239961,132.504478155571,135.01842907118,137.53237998679,140.046330902399,142.560281818009,145.074232733618,147.588183649228,149.800895359299,152.01360706937,154.226318779441,156.439030489512,158.651742199583,160.999546068601,163.40443113154,163.869235139183,168.658619124374,171.250377143603,,
2465,2465,826,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.625622067397,101.251244134793,101.87686620219,102.502488269586,103.128110336983,103.753732404379,104.379354471776,105.004976539172,105.378216977108,105.751457415043,106.124697852979,106.497938290914,106.87117872885,107.244419166785,107.617659604721,107.990900042656,108.364140480592,108.737380918527,109.419877719323,110.102374520119,110.784871320916,111.467368121712,112.149864922508,112.292051756007,112.469785297881,112.789705673255,113.109626048628,113.393999715626,,
2466,2466,826,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,24193,,
2467,2467,826,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6281569048898,11.7009052205183,11.7736535361468,11.8464018517753,11.9191501674038,11.9918984830323,12.0646467986608,12.1373951142893,12.2101434299177,12.2535444136734,12.296945397429,12.3403463811846,12.3837473649403,12.4271483486959,12.4705493324515,12.5139503162072,12.5573512999628,12.6007522837184,12.6441532674741,12.7235150663415,12.8028768652089,12.8822386640764,12.9616004629438,13.0409622618113,13.0574959699087,13.0781631050304,13.1153639482495,13.1525647914686,13.1856322076634,,
2468,2468,840,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14499.0523,14624.3687,14749.6851,14875.0015,15000.3179,15125.6343,15250.9507,15376.2671,15501.5835,15622.2178,15742.8521,15863.4864,15984.1207,16104.755,16225.3892,16346.0235,16466.6578,16587.2921,16707.9264,16833.2032,16958.48,17083.7569,17209.0337,17334.3105,17476.9542,17587.0622,17704.7843,17704.7843,17704.7843,,
2469,2469,840,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302667.2,302775.8,302884.4,302993,303101.6,303210.2,303318.8,303427.4,303536,304054.4,304572.8,305091.2,305609.6,306128,306646.4,307164.8,307683.2,308201.6,308720,308995,309270,309545,309820,310095,310095,309795,309795,309795,309795,,
2470,2470,840,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.86430752443,101.728615048861,102.592922573291,103.457230097722,104.321537622152,105.185845146582,106.050152671013,106.914460195443,107.746475264456,108.578490333468,109.410505402481,110.242520471493,111.074535540506,111.906549919818,112.73856498883,113.570580057843,114.402595126855,115.234610195868,116.098644598999,116.96267900213,117.826714094962,118.690748498093,119.554782901225,120.53859685712,121.298012008688,122.109941627012,122.109941627012,122.109941627012,,
2471,2471,840,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.035880994042,100.071761988085,100.107642982127,100.143523976169,100.179404970212,100.215285964254,100.251166958296,100.287047952338,100.458325183568,100.629602414798,100.800879646027,100.972156877257,101.143434108486,101.314711339716,101.485988570945,101.657265802175,101.828543033404,101.999820264634,102.090679135367,102.1815380061,102.272396876834,102.363255747567,102.4541146183,102.4541146183,102.354995850228,102.354995850228,102.354995850228,102.354995850228,,
2472,2472,840,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915896,915896,915896,915896,915896,915896,915896,915896,916192,916192,916192,916192,916192,916192,916192,916192,914742,914742,914742,914742,914742,914742,914742,914742,914742,914742,914742,914742,914742,,
2473,2473,840,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0460226925328,33.0578799339663,33.0697371753998,33.0815944168334,33.0934516582669,33.1053088997004,33.1171661411339,33.1290233825675,33.1301735880689,33.1867556145437,33.2433376410185,33.2999196674933,33.3565016939681,33.4130837204429,33.4696657469177,33.5262477733925,33.6360635020585,33.6927352193296,33.7494069366007,33.7794700582241,33.8095331798474,33.8395963014708,33.8696594230942,33.8997225447175,33.8997225447175,33.8669264120375,33.8669264120375,33.8669264120375,33.8669264120375,,
2474,2474,850,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3884,0.3817,0.3751,0.3684,0.3617,0.3551,0.3484,0.3418,0.3351,0.3478,0.3605,0.3732,0.3859,0.3987,0.4114,0.4241,0.4368,0.4495,0.4622,0.4738,0.4853,0.4969,0.5084,0.52,0.5639,0.6085,0.6536,0.6993,0.7456,,
2475,2475,850,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.726,23.319,22.912,22.505,22.098,21.691,21.284,20.877,20.47,20.266,20.062,19.858,19.654,19.45,19.246,19.042,18.838,18.634,18.43,18.576,18.722,18.868,19.014,19.16,19.31,19.46,19.61,19.76,19.91,,
2476,2476,850,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,98.2749742533471,96.5756951596292,94.8506694129763,93.1256436663234,91.4263645726056,89.7013388259526,88.0020597322348,86.2770339855819,89.5468589083419,92.8166838311019,96.086508753862,99.356333676622,102.651905252317,105.921730175077,109.191555097837,112.461380020597,115.731204943357,119.001029866117,121.987641606591,124.94850669413,127.935118434604,130.895983522142,133.882595262616,145.185375901133,156.668383110196,168.280123583934,180.046343975283,191.967044284243,,
2477,2477,850,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,98.2845823147602,96.5691646295204,94.8537469442805,93.1383292590407,91.4229115738009,89.7074938885611,87.9920762033212,86.2766585180814,85.4168422827278,84.5570260473742,83.6972098120206,82.837393576667,81.9775773413133,81.1177611059597,80.2579448706061,79.3981286352525,78.5383123998988,77.6784961645452,78.2938548427885,78.9092135210318,79.5245721992751,80.1399308775183,80.7552895557616,81.3875073758746,82.0197251959875,82.6519430161005,83.2841608362134,83.9163786563264,,
2478,2478,850,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,
2479,2479,850,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7885714285714,66.6257142857143,65.4628571428571,64.3,63.1371428571429,61.9742857142857,60.8114285714286,59.6485714285714,58.4857142857143,57.9028571428571,57.32,56.7371428571429,56.1542857142857,55.5714285714286,54.9885714285714,54.4057142857143,53.8228571428572,53.24,52.6571428571429,53.0742857142857,53.4914285714286,53.9085714285714,54.3257142857143,54.7428571428571,55.1714285714286,55.6,56.0285714285714,56.4571428571429,56.8857142857143,,
2480,2480,858,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8545,52.5018,56.1491,59.7964,63.4437,67.0911,70.7384,74.3857,78.033,80.7906,83.5483,86.3059,89.0635,91.8212,94.5788,97.3364,100.094,102.8517,105.6093,107.5274,109.4456,111.3637,113.2819,115.2,116.82,118.08,117.351,118.59,117.798,,
2481,2481,858,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.2,969.3,1026.4,1083.5,1140.6,1197.7,1254.8,1311.9,1369,1405.23,1441.46,1477.69,1513.92,1550.15,1586.38,1622.61,1658.84,1695.07,1731.3,1769.04,1806.78,1844.52,1882.26,1920,1947,1968,1989,2010,2031,,
2482,2482,858,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,107.465637761107,114.931275522214,122.396913283321,129.862551044428,137.32839349497,144.794031256077,152.259669017184,159.725306778291,165.369822636605,171.014543184354,176.659059042668,182.303574900981,187.94829544873,193.592811307044,199.237327165358,204.881843023672,210.526563571421,216.171079429735,220.097227481604,224.023580222907,227.949728274775,231.876081016078,235.802229067947,239.118197914215,241.697284794645,240.205098813825,242.741200912915,241.120060588073,,
2483,2483,858,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,106.259592194694,112.519184389388,118.778776584082,125.038368778777,131.297960973471,137.557553168165,143.817145362859,150.076737557553,154.048454286341,158.020171015128,161.991887743916,165.963604472703,169.935321201491,173.907037930278,177.878754659066,181.850471387854,185.822188116641,189.793904845429,193.931155448367,198.068406051305,202.205656654242,206.34290725718,210.480157860118,213.440035080026,215.742161806621,218.044288533216,220.346415259811,222.648541986406,,
2484,2484,858,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,17502,,
2485,2485,858,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21197577419724,5.53822420294823,5.86447263169924,6.19072106045023,6.51696948920123,6.84321791795223,7.16946634670323,7.49571477545423,7.82196320420523,8.02896811792938,8.23597303165353,8.44297794537767,8.64998285910182,8.85698777282596,9.06399268655011,9.27099760027425,9.4780025139984,9.68500742772255,9.89201234144669,10.1076448405896,10.3232773397326,10.5389098388756,10.7545423380185,10.9701748371615,11.1244429208091,11.2444292080905,11.364415495372,11.4844017826534,11.6043880699349,,
2486,2486,860,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4946,78.711,78.9274,79.1438,79.3603,79.5767,79.7931,80.0096,80.226,83.391,86.5561,89.7212,92.8862,96.0513,99.2164,102.3814,105.5465,108.7116,111.8766,112.7286,113.5805,114.4325,115.2844,116.1364,117.3437,118.1891,119.0347,119.8802,120.7257,,
2487,2487,860,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.7884,2672.9974,2714.2065,2755.4156,2796.6247,2837.8338,2879.0428,2920.2519,2961.461,3000.2749,3039.0888,3077.9027,3116.7166,3155.5305,3194.3444,3233.1583,3271.9722,3310.7861,3349.6,3389.56,3429.52,3469.48,3509.44,3549.4,3586.3,3612.136,3637.98,3663.82,3689.66,,
2488,2488,860,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.275687754317,100.551375508634,100.827063262951,101.102878414566,101.378566168883,101.6542539232,101.930069074815,102.205756829132,106.237881331964,110.270133232095,114.302385132226,118.334509635058,122.366761535188,126.399013435319,130.431137938151,134.463389838282,138.495641738413,142.527766241245,143.613191225893,144.698488813243,145.783913797892,146.869211385242,147.95463636989,149.492703956705,150.569720719642,151.646992277176,152.724136437411,153.801280597646,,
2489,2489,860,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,101.565817373464,103.131638546625,104.697459719786,106.263280892947,107.829102066108,109.394919439572,110.960740612733,112.526561785894,114.001372602752,115.476183419609,116.950994236467,118.425805053324,119.900615870182,121.375426687039,122.850237503897,124.325048320754,125.799859137612,127.274669954469,128.793029105227,130.311388255986,131.829747406744,133.348106557503,134.866465708261,136.268554113241,137.250243978581,138.232237819727,139.214079672971,140.195921526214,,
2490,2490,860,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42540,42540,42540,42540,42540,42540,42540,42540,43596.5,43591.1,43591.1,43587.7,43585.3,43584.9,43585,43598.4,43596.7,43594.5,43589.2,43580.9,43580,43578.9,43578.9,44060,44059.1,44058.8,44058.7,44055.5,44065,,
2491,2491,860,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18662059238364,6.28349177244946,6.38036318758815,6.47723460272684,6.57410601786554,6.67097743300423,6.76784861307005,6.86472002820875,6.7928870436847,6.88276941852809,6.97181030072653,7.06140195513872,7.15084351834219,7.23996269350165,7.32899942640817,7.41577282652574,7.50509144040719,7.59450412322655,7.6844723004781,7.77762735510281,7.86948141349243,7.96137580342781,8.05307155527101,8.05583295506128,8.1397486557828,8.19844389770035,8.25712061408984,8.31637366503615,8.37322137751049,,
2492,2492,548,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,442.3,,
2493,2493,548,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
2494,2494,548,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,,
2495,2495,548,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,,
2496,2496,862,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252.3003,6213.1886,6174.0769,6134.9653,6095.8536,6056.7419,6017.6302,5978.5185,5939.4068,5916.0962,5892.7856,5869.475,5846.1643,5822.8537,5799.5431,5776.2325,5752.9218,5729.6112,5706.3006,5677.2163,5648.1319,5619.0476,5589.9633,5560.879,5543.7677,5529.5962,5518.3638,5510.0698,5505.1756,,
2497,2497,862,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51451,51163.5,50876,50588.5,50301,50013.5,49726,49438.5,49151,48986.4,48821.8,48657.2,48492.6,48328,48163.4,47998.8,47834.2,47669.6,47505,47340.6,47176.2,47011.8,46847.4,46683,46543.26,46428.18,46337.76,46272,46230.9,,
2498,2498,862,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.3744430349899,98.7488860699797,98.1233307043809,97.4977737393708,96.8722167743606,96.2466598093505,95.6211028443404,94.9955458793302,94.6227134995419,94.2498811197536,93.8770487399654,93.5042147607657,93.1313823809774,92.7585500011892,92.3857176214009,92.0128836422013,91.640051262413,91.2672188826247,90.8020412903072,90.3368620985784,89.8716845062608,89.4065069139433,88.9413293216258,88.6676492490292,88.4409886710016,88.2613363916637,88.1286812151361,88.0504028253409,,
2499,2499,862,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.4412159141708,98.8824318283415,98.3236477425123,97.764863656683,97.2060795708538,96.6472954850246,96.0885113991954,95.5297273133661,95.2098112767488,94.8898952401314,94.569979203514,94.2500631668967,93.9301471302793,93.6102310936619,93.2903150570446,92.9703990204272,92.6504829838098,92.3305669471925,92.0110396299392,91.6915123126859,91.3719849954326,91.0524576781792,90.7329303609259,90.4613321412606,90.2376630191833,90.061922994694,89.9341120677927,89.8542302384793,,
2500,2500,862,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,88205,,
2501,2501,862,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3311603650587,58.0052151238592,57.6792698826597,57.3533246414602,57.0273794002608,56.7014341590613,56.3754889178618,56.0495436766623,55.7235984354628,55.53698769911,55.3503769627572,55.1637662264044,54.9771554900516,54.7905447536988,54.603934017346,54.4173232809931,54.2307125446403,54.0441018082875,53.8574910719347,53.6711070800975,53.4847230882603,53.2983390964231,53.1119551045859,52.9255711127487,52.7671447196871,52.6366759254011,52.5341647298906,52.4596111331557,52.4130151351964,,
2502,2502,704,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1345,371.3423,392.5501,413.7578,434.9656,456.1734,477.3811,498.5889,519.7967,516.2818,512.7669,509.252,505.7371,502.2222,498.7073,495.1924,491.6775,488.1627,484.6478,492.226,499.8042,507.3823,514.9605,522.5387,530.5364,538.8473,542.2641,542.9192,546.1873,,
2503,2503,704,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9857.588,10098.402,10339.216,10580.03,10820.844,11061.658,11302.472,11543.286,11784.1,11944.496,12104.892,12265.288,12425.684,12586.08,12746.476,12906.872,13067.268,13227.664,13388.06,13522.82,13657.58,13792.34,13927.1,14061.86,14377.68,14415.39,14491.29,14567.19,14643.09,,
2504,2504,704,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,106.057043793171,112.114087586342,118.17110281906,124.22814661223,130.285190405401,136.342205638119,142.39924943129,148.456293224461,147.45242185503,146.448550485599,145.444679116168,144.440807746737,143.436936377306,142.433065007876,141.429193638445,140.425322269014,139.421479460036,138.417608090605,140.581976354801,142.746344618996,144.910684322739,147.075052586934,149.23942085113,151.523600216488,153.89723092126,154.873084486105,155.060184015,155.99356818594,,
2505,2505,704,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,102.442930258396,104.885860516792,107.328790775188,109.771721033583,112.214651291979,114.657581550375,117.100511808771,119.543442067167,121.170574383916,122.797706700666,124.424839017415,126.051971334164,127.679103650913,129.306235967663,130.933368284412,132.560500601161,134.187632917911,135.81476523466,137.181833933413,138.548902632165,139.915971330918,141.283040029671,142.650108728423,145.853935059976,146.236483001724,147.006448230541,147.776413459357,148.546378688174,,
2506,2506,704,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32549,32549,32549,32549,32549,32549,32549,32549,31106,31109,31055,31007,31007,31283.7,31279.5,31255.8,31279.2,31276.2,31329.4,31328.4,31345.7,31300.733,31337.1,31338.3,31338.7,31340.3,31342.9,31342.9,31342.9,,
2507,2507,704,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2853789670958,31.0252296537528,31.7650803404098,32.5049310270669,33.2447817137239,33.984632400381,34.724483087038,35.464333773695,37.8836880344628,38.3956282747758,38.9788826275962,39.5565130454414,40.0738026897152,40.2320697359967,40.7502549593184,41.2943261730623,41.7762218982583,42.2930662932198,42.7332154461943,43.1647323195567,43.5708247064191,44.0639521125592,44.4428488915694,44.8711640388917,45.8783548775157,45.9963369846492,46.2346815387217,46.4768416451573,46.7190017515929,,
2508,2508,876,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5685,0.5683,0.568,0.5677,0.5675,0.5672,0.5669,0.5667,0.5664,0.5662,0.5659,0.5656,0.5654,0.5651,0.5648,0.5646,0.5643,0.564,0.5638,0.5636,0.5634,0.5632,0.5631,0.5629,0.5629,0.5629,0.5629,0.5629,0.5629,,
2509,2509,876,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.802,5.803,5.804,5.805,5.806,5.807,5.808,5.809,5.81,5.811,5.812,5.813,5.814,5.815,5.816,5.817,5.818,5.819,5.82,5.822,5.824,5.826,5.828,5.83,5.83,5.83,5.83,5.83,5.83,,
2510,2510,876,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.9648197009675,99.9120492524186,99.8592788038698,99.8240985048373,99.7713280562885,99.7185576077397,99.6833773087071,99.6306068601583,99.5954265611258,99.542656112577,99.4898856640282,99.4547053649956,99.4019349164468,99.349164467898,99.3139841688654,99.2612137203166,99.2084432717678,99.1732629727353,99.1380826737027,99.1029023746702,99.0677220756376,99.0501319261214,99.0149516270888,99.0149516270888,99.0149516270888,99.0149516270888,99.0149516270888,99.0149516270888,,
2511,2511,876,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.017235436057,100.034470872113,100.05170630817,100.068941744226,100.086177180283,100.103412616339,100.120648052396,100.137883488452,100.155118924509,100.172354360565,100.189589796622,100.206825232678,100.224060668735,100.241296104791,100.258531540848,100.275766976905,100.293002412961,100.310237849018,100.344708721131,100.379179593244,100.413650465357,100.44812133747,100.482592209583,100.482592209583,100.482592209583,100.482592209583,100.482592209583,100.482592209583,,
2512,2512,876,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,
2513,2513,876,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4428571428571,41.45,41.4571428571429,41.4642857142857,41.4714285714286,41.4785714285714,41.4857142857143,41.4928571428571,41.5,41.5071428571429,41.5142857142857,41.5214285714286,41.5285714285714,41.5357142857143,41.5428571428571,41.55,41.5571428571429,41.5642857142857,41.5714285714286,41.5857142857143,41.6,41.6142857142857,41.6285714285714,41.6428571428571,41.6428571428571,41.6428571428571,41.6428571428571,41.6428571428571,41.6428571428571,,
2514,2514,275,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.167,9.254,9.341,9.428,9.515,9.602,9.689,9.776,9.863,9.95,9.988,10.026,10.064,10.102,10.14,10.14,10.14,10.14,10.14,10.14,,
2515,2515,275,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100.958149779736,101.916299559471,102.874449339207,103.832599118943,104.790748898678,105.748898678414,106.70704845815,107.665198237885,108.623348017621,109.581497797357,110,110.418502202643,110.837004405286,111.25550660793,111.674008810573,111.674008810573,111.674008810573,111.674008810573,111.674008810573,111.674008810573,,
2516,2516,275,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,,
2517,2517,275,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50830564784053,1.50830564784053,1.50830564784053,1.50830564784053,1.50830564784053,1.50830564784053,1.50830564784053,1.50830564784053,1.50830564784053,1.52275747508306,1.53720930232558,1.55166112956811,1.56611295681063,1.58056478405316,1.59501661129568,1.60946843853821,1.62392026578073,1.63837209302326,1.65282392026578,1.65913621262458,1.66544850498339,1.67176079734219,1.678073089701,1.6843853820598,1.6843853820598,1.6843853820598,1.6843853820598,1.6843853820598,1.6843853820598,,
2518,2518,732,ESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8175,14.9832,15.149,15.3148,15.4806,15.6464,15.8122,15.978,16.1438,16.2307,16.3177,16.4047,16.4917,16.5786,16.6656,16.7526,16.8396,16.9265,17.0135,17.0513,17.0891,17.1269,17.1647,17.2024,17.2263,17.2423,17.287,17.3113,17.345,,
2519,2519,732,ESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.942,666.363,666.784,667.205,667.626,668.047,668.468,668.889,669.31,668.89,668.47,668.05,667.63,667.21,666.79,666.37,665.95,665.53,665.11,665.028,664.946,664.864,664.782,664.7,665.11,664.7,665.14,665.05,665.07,,
2520,2520,732,ESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,101.118272313143,102.237219503965,103.356166694787,104.475113885608,105.59406107643,106.713008267252,107.831955458073,108.950902648895,109.537371351443,110.124514931669,110.711658511895,111.298802092121,111.885270794668,112.472414374895,113.059557955121,113.646701535347,114.233170237894,114.82031381812,115.075417580564,115.330521343007,115.58562510545,115.840728867893,116.095157752657,116.2564535178,116.364433946347,116.666104268601,116.830099544458,117.057533322085,,
2521,2521,732,ESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.063218718747,100.126437437495,100.189656156242,100.252874874989,100.316093593736,100.379312312484,100.442531031231,100.505749749978,100.442681194458,100.379612638939,100.316544083419,100.253475527899,100.190406972379,100.127338416859,100.064269861339,100.001201305819,99.9381327502996,99.8750641947797,99.8627508101306,99.8504374254815,99.8381240408324,99.8258106561833,99.8134972715342,99.8750641947797,99.8134972715342,99.8795690916026,99.866054401134,99.8690576656826,,
2522,2522,732,ESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,26600,,
2523,2523,732,ESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50354135338346,2.50512406015038,2.50670676691729,2.50828947368421,2.50987218045113,2.51145488721805,2.51303759398496,2.51462030075188,2.5162030075188,2.51462406015038,2.51304511278195,2.51146616541353,2.50988721804511,2.50830827067669,2.50672932330827,2.50515037593985,2.50357142857143,2.50199248120301,2.50041353383459,2.50010526315789,2.4997969924812,2.49948872180451,2.49918045112782,2.49887218045113,2.50041353383459,2.49887218045113,2.50052631578947,2.50018796992481,2.50026315789474,,
2524,2524,895,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296948.8291,296723.9289,296499.029,296274.129,296049.2285,295824.3288,295599.4295,295374.5288,295149.629,295000.1375,294850.6476,294701.1574,294551.6671,294402.1767,294252.6864,294103.1955,293953.7052,293804.2152,293654.725,293834.6057,294014.594,294194.5829,294374.5721,294554.5616,294750.681,294474.0169,294450.3036,294295.808,294135.6234,,
2525,2525,895,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220756.6423,4212918.2523,4205079.8621,4197241.4723,4189403.0825,4181564.6923,4173726.3023,4165887.9122,4158049.5223,4152876.2644,4147703.0065,4142529.7488,4137356.491,4132183.2332,4127009.9753,4121836.7175,4116663.4598,4111490.2018,4106316.944,4101823.2905,4097333.3967,4092843.5031,4088353.6096,4083863.716,4080599.7822,4073753.4245,4068919.5142,4063839.32,4058927.05,,
2526,2526,895,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.9242629780083,99.848526057044,99.7727891024037,99.6970519793844,99.6213151257717,99.5455784068624,99.4698412164914,99.3941043292029,99.3437618171771,99.2934198439647,99.2430777697248,99.1927356618092,99.1423935202176,99.0920514123018,99.0417091023311,98.9913669944154,98.9410249875272,98.8906829132873,98.9512592423959,99.0118718067039,99.0724845730669,99.1330974404573,99.1937104088754,99.2597552559268,99.1665863079843,99.1586006560214,99.106572971498,99.0526294686779,,
2527,2527,895,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.8142894588746,99.6285789130108,99.4428683766239,99.2571578402371,99.0714472943732,98.8857367532479,98.7000262097532,98.5143156709972,98.391748597403,98.2691815238087,98.146614454953,98.024047383728,97.9014803125031,97.7789132389089,97.6563461676839,97.5337790988283,97.4112120228648,97.2886449516399,97.1821793607321,97.0758028462702,96.9694263365467,96.8630498291925,96.756673319469,96.679342781923,96.5171359010196,96.4026087981879,96.2822466302039,96.1658629953179,,
